transaction_id,customer_id,age,income,employment_status,credit_score,avg_monthly_spend,active_loans,payment_delay_days,last_payment_amount,transaction_amount,transaction_type,account_balance,fraud_flag,currency,payment_method,timestamp
3d93e2be-d3d6-4e4a-a378-ccf47d08843e,573a9ca5-9952-45c5-b587-0e59d4a5b1d2,35,7408.02,employed,571,544.77,2,10,1519.18,1279.31,withdrawal,34110.9,1,EUR,bank_transfer,1765071683756
2615ffb5-5fd3-41d9-9faf-52ac813d63c3,de5ae579-9568-4ee5-b2ad-c8151f3e54c4,35,15941.45,retired,740,992.24,0,45,3612.73,4532.97,purchase,32865.32,0,USD,debit_card,1765071683756
cde113c4-a592-40b5-8b77-d7caac4ae610,66bbe575-0a08-47cd-8705-1e101a3a8d03,29,11397.03,retired,581,3370.77,1,38,259.64,2866.38,withdrawal,33057.19,0,GBP,credit_card,1765071683756
2ce95373-9bc5-4a3b-a785-476a1023c9e4,15361a7b-5e0a-41bf-80d8-ed90bd0f537e,22,8846.89,self-employed,317,2179.13,2,33,3346.57,3887.04,purchase,48276.39,1,SAR,credit_card,1765071683756
1c4ab8fc-6dd1-4ae5-ac8b-1526ddd81b7b,7750e68c-f2fa-4550-bab5-eb0aaab55801,27,16827.19,self-employed,383,951.83,0,51,1291.51,8802.31,refund,36997.6,0,SAR,bank_transfer,1765071683756
0f0b4a31-6a68-4137-ad64-15f6b62b3f68,db79805a-38c9-4854-bd95-16bbf33914f2,22,3914.32,retired,798,4632.1,4,27,642.59,76.69,deposit,10914.39,0,GBP,credit_card,1765071683756
eaeff0c3-5bab-4b4b-857f-13f1ab019ded,99f306fa-1e12-4591-8a18-48231f50ce62,36,4228.98,self-employed,607,3280.31,2,10,320.67,4250.67,withdrawal,2059.76,0,EUR,paypal,1765071683756
9e6882e8-3d90-46b4-b962-7f288db29ff4,891983c1-5323-4aad-80c4-88fe9e9a6490,67,17972.55,retired,483,3901.46,2,48,3615.7,5171.42,deposit,48536.59,1,EUR,paypal,1765071683756
030e7fce-b877-49c5-9276-d423c42b7f58,d5518033-4896-4f06-aec7-bd95baf428b2,71,2772.67,retired,335,1991.05,3,39,2468.06,9090.87,refund,40368.76,1,EUR,bank_transfer,1765071683756
94c4e926-750f-4dc0-9024-87d4dd3e844b,055362fb-23f7-4b84-afb7-93065e522f52,42,16302.75,self-employed,621,1945.27,5,8,108.62,6119.24,deposit,29201.79,0,SAR,paypal,1765071683756
2b970ede-e3fb-461c-a31e-02b65322ae1c,2107f06e-1091-489d-894d-fed9d4a2e9fe,54,3070.02,employed,558,510.73,0,56,172.46,1818.25,withdrawal,14257.08,0,GBP,credit_card,1765071683756
d0d9077d-6aed-484a-9de1-1149a134b451,9c0d9c43-5626-4b6a-9f16-4d1d1eed9852,18,13522.51,self-employed,611,433.26,3,24,2451.3,3616.06,refund,23515.82,1,USD,debit_card,1765071683756
0ec04af8-af74-4dbe-927e-69c07d446e55,55ce80a8-98a1-4365-9af7-5664e9e08d1b,61,16630.23,unemployed,761,1016.95,2,54,2047.68,9906.14,refund,36182.56,1,USD,paypal,1765071683756
3c801f36-d02f-4c60-ae00-b5b34d121779,9bbcee2f-6236-4298-8c28-e4e070a51147,64,15904.73,employed,404,2530.07,0,19,3775.19,4937.28,refund,14196.28,0,USD,paypal,1765071683756
3ab7ee3b-fad1-4c39-9a76-51805de7141c,c3355083-122e-4469-b1db-dd07fd20a774,64,14299.15,retired,840,3925.0,2,0,1786.58,6417.73,purchase,13044.34,0,USD,bank_transfer,1765071683756
f703e8da-b185-4ec2-b032-bb597f7a71f0,c7d26102-6baf-459c-87dd-0209c2ddf06c,50,3884.67,unemployed,502,1758.11,5,14,508.64,6335.25,refund,39116.41,1,EUR,bank_transfer,1765071683756
4d4f1c9b-5199-4af6-9b5e-56f912448134,ecc29f38-5cdb-40b3-ab74-8b641629a19d,46,12910.2,retired,610,3112.41,2,24,1093.8,5726.45,purchase,16417.77,1,EUR,credit_card,1765071683756
e6718a57-6e43-4d90-a74d-7a8ab07cce5c,b2fba467-3178-4a97-9526-1514875a5c1f,30,16511.07,self-employed,694,3161.26,2,0,4118.86,3509.23,deposit,28849.01,1,USD,paypal,1765071683756
930b64a1-3d58-438d-9f37-542d3ba10d8f,5447e46e-92eb-43c4-9237-f0278f8abb72,33,18742.55,employed,679,3480.66,1,4,245.33,3696.26,purchase,17034.07,1,GBP,paypal,1765071683756
638bfe2e-620d-4cce-8263-04f9c12aa34e,9a24638c-c2c9-4461-8f4f-5748f1f6a8bd,60,3748.52,retired,504,3186.39,4,51,4239.6,3835.96,refund,24807.11,0,USD,debit_card,1765071683756
83d489b6-afe3-4181-a77c-c4ad26be1ef5,1ec8befc-fcf8-453a-82ee-f16476978ae2,71,18920.5,retired,444,4258.6,3,21,4477.32,8330.56,refund,26297.38,1,GBP,debit_card,1765071683756
06790369-23d9-4c1b-9b98-44925703df78,b62e95a5-26fb-4c15-99d5-83d4292370ce,35,4182.55,retired,582,847.65,0,37,1924.54,9180.46,withdrawal,29379.59,0,USD,bank_transfer,1765071683756
328b6bb9-77bf-430d-b437-690152705cac,60d872c0-3677-46cb-88c3-6653a7d8fdaa,58,9208.09,employed,388,3081.4,4,7,4956.02,5121.56,purchase,20435.67,1,USD,debit_card,1765071683756
5e9c5358-97aa-482a-a252-48b2114e0b76,ee432aa8-e94b-4383-a221-be151f9bd745,55,8484.72,unemployed,520,286.17,2,3,3486.92,8767.99,withdrawal,8391.84,1,USD,credit_card,1765071683756
c4f8c73d-3a9a-4bed-8b0b-12dd28f8ae4e,d64bf8e2-7b15-4894-b344-e827acbbb13e,61,17914.14,employed,379,1933.73,1,33,1243.61,4373.98,refund,46715.46,0,USD,paypal,1765071683756
fd6a2c5a-6ee6-41aa-a888-bc2d920940f1,e59c45dc-1710-45df-b27d-788f9801e545,57,19259.56,employed,790,4990.14,1,42,4061.33,2603.68,deposit,46325.79,0,SAR,bank_transfer,1765071683756
52a240b5-8f17-4541-9525-c748b6032142,e11ec94c-e1ee-4411-b965-d576aaea211a,53,8413.4,self-employed,719,1540.53,2,3,4401.31,7649.95,withdrawal,25831.37,0,USD,paypal,1765071683756
84c057f4-80ae-4e49-ab7c-5032b691d266,006a85b5-b58e-435c-91a5-4295e8d2d07c,61,18806.73,employed,395,770.59,4,59,4959.6,4303.42,refund,2697.78,1,EUR,debit_card,1765071683756
7c39a7cb-6618-459c-a833-07314714c417,6b9af312-b772-4a18-8fda-b14da19fe8a0,59,6187.9,unemployed,497,4978.7,3,39,2258.1,3812.76,refund,32090.62,0,EUR,paypal,1765071683756
16f7319f-7ee3-405a-91ba-478cccfb4d30,0352aa3f-6cd2-4579-960d-81a8599c920f,23,11895.88,unemployed,495,2962.95,3,32,1529.66,2794.41,refund,14138.11,1,EUR,debit_card,1765071683756
931a6396-78c3-4086-8072-6f470c465e5f,dbbdab00-7ad1-4e9d-8ef4-c0a25194ec77,39,17745.98,retired,409,2792.31,4,13,719.82,9540.44,purchase,47559.14,1,EUR,bank_transfer,1765071683756
c1e4cc2c-fc4a-4284-9b8e-48f0aafa0c06,48ff7c06-cbb8-46e0-a5ee-81c7d9e03858,24,18490.55,employed,542,2765.63,3,52,1348.31,2931.46,deposit,11852.75,1,GBP,bank_transfer,1765071683756
056efbf9-bc50-45c7-826b-9131cf17aae9,a3878843-52c4-4373-9977-b137433880b4,19,10786.74,unemployed,387,958.22,1,31,492.34,3354.93,deposit,11311.55,1,USD,paypal,1765071683756
b594d1ce-0ee1-4c53-9ffd-537b1c2b17a0,1b3cddf6-46ae-4ef2-a292-b54fc1e3224a,58,18095.47,self-employed,839,4658.79,0,18,1334.55,132.23,purchase,10484.75,0,GBP,debit_card,1765071683756
a0efb76f-970f-43bb-906c-966f6a5b8973,b9b6ae38-ba4a-4951-aa0c-a6d3083331b1,51,16327.84,self-employed,603,3479.03,4,54,218.69,8845.74,deposit,30862.08,1,SAR,debit_card,1765071683756
a0ff58fb-7c00-4d23-a685-f442e061cff4,048cd808-0406-489e-b371-efcb5fe391c4,58,14810.23,employed,841,3691.95,3,55,946.87,3562.33,withdrawal,24188.4,1,SAR,credit_card,1765071683756
fd2201bc-aaf9-4675-9316-8942c8151a2a,f1e15eac-5577-4e99-b1d0-e28d9d1e96b0,71,8733.76,retired,726,1147.08,1,6,160.49,1316.64,withdrawal,35598.26,0,SAR,credit_card,1765071683756
5e18f5df-39c2-49d2-ad36-947bed3b2226,c2042417-8ea7-42b3-a59c-3b5be34fc76c,70,19269.45,retired,747,4580.83,0,26,3866.77,5697.27,purchase,4844.78,1,USD,debit_card,1765071683756
ad7529dc-e76a-4c20-a6fe-dad4cc0d49aa,ddb477a3-7896-4d81-8c16-b299466d5354,43,16839.34,unemployed,728,414.52,2,35,3884.45,7664.87,withdrawal,49612.27,1,GBP,bank_transfer,1765071683756
9cadadb8-e03f-480e-8aef-1dd6ec8fa0e1,a5aa6fd1-4e34-4f44-9009-1b29206b8c29,59,4056.19,self-employed,471,4982.65,5,13,2796.04,7203.5,refund,46420.98,0,SAR,bank_transfer,1765071683756
53577c8b-3821-4f46-afe8-eb3163b607d0,06138ad0-45a8-46f1-a3f4-95e9d9e14d2b,60,19972.58,self-employed,739,4441.93,4,26,3827.77,2938.49,refund,4117.14,0,EUR,paypal,1765071683756
68cf14ed-404b-4af4-bd02-40716fcf6e29,757364d9-cbc3-4b5b-a189-7a3b90f934d7,56,2811.89,employed,701,3904.39,0,20,2618.52,5134.24,deposit,41331.42,1,USD,paypal,1765071683756
103639aa-aa07-4d4e-9585-b5d63c992550,a5f32d62-0dec-4dc6-8215-9ffae92e59ae,41,17322.25,employed,481,4837.62,4,53,3038.67,7852.63,withdrawal,9853.28,1,SAR,debit_card,1765071683756
ae384269-a5c3-42a8-b9b5-15a075109adb,dc7fbb3c-c7fe-41f2-9413-f4d07869fb18,71,17829.14,self-employed,817,1229.1,0,4,3091.0,1644.68,withdrawal,41868.62,0,EUR,debit_card,1765071683756
b70a4a5a-ca48-437f-92bd-d17a368a04f2,d8986503-faa2-44d2-ada4-b277adf640ce,45,2330.3,retired,724,2454.4,2,1,1345.3,2083.28,withdrawal,5091.95,0,USD,credit_card,1765071683756
387911bb-5594-43e0-b67b-29a2364119aa,786ed328-57c4-4759-b95f-1f70cea3f49a,48,4218.73,employed,576,1841.68,3,37,3273.46,2704.91,deposit,14443.28,1,SAR,credit_card,1765071683756
2411a535-cf1c-4920-b4e7-04c727cd3638,c916da6d-4a9d-44d8-9628-e198a3b8b57f,24,13879.5,unemployed,840,1747.8,1,57,977.72,7646.66,withdrawal,34639.12,0,USD,paypal,1765071683756
940817cb-094e-4455-886e-aa61cf409120,1787ecb8-687c-48d1-9f8e-821f3b130d8a,36,5222.97,employed,812,1114.8,4,38,3537.31,1792.32,refund,8236.67,0,GBP,debit_card,1765071683756
fb4b35df-6ac8-47b4-b327-e0bc0c71b91e,df5cdb66-14af-4533-9104-77218e73e697,32,19700.45,unemployed,366,4713.95,3,57,2209.55,2140.95,refund,36033.46,1,USD,credit_card,1765071683756
aa60b38b-45f3-4f0e-98a6-4b4590e9c09b,38940ef0-9d73-400a-9309-ab19609f75c0,59,4412.49,employed,652,402.68,4,16,874.79,1414.0,purchase,34949.45,0,GBP,debit_card,1765071683756
a9c8b472-cf5e-4506-9415-97ee96a8ffa6,268b4881-9769-44ce-a7a2-9ebdbe45cedc,61,13452.31,unemployed,615,4206.17,4,22,4092.19,4308.81,purchase,28721.13,1,EUR,credit_card,1765071683756
27a05f28-c2bf-45cc-9425-2709f186debb,d9b095af-f62f-48f2-b342-fb6adc5e74a0,54,2321.15,unemployed,825,560.25,5,32,4801.62,2367.77,deposit,17510.92,0,SAR,paypal,1765071683756
7089c9c7-bbd8-4d0d-862b-12eb3fa8ffa7,31a1981d-cc8a-4c6f-980d-4ad0fc778ace,66,2105.33,employed,322,752.79,1,35,827.01,7648.87,deposit,3701.49,0,GBP,credit_card,1765071683756
db6959cc-5bb0-41c7-9386-8abd25ff3faa,09bc67ad-ac23-4927-9407-ec671ae19e68,72,13466.12,retired,644,4933.96,4,22,590.32,6943.71,refund,14632.04,1,EUR,debit_card,1765071683756
d0833d1d-3c1d-4c81-8cba-eec35a16dc00,3deed221-06b8-4c46-83dc-382f4b4e58ff,48,2366.89,unemployed,352,2114.62,3,49,3539.5,3632.71,purchase,43405.31,1,EUR,paypal,1765071683756
26e21e5f-cf40-4ad9-ab08-ad44fe0dddfd,95852d65-2061-4ac0-ad5c-dc8cb5397090,31,3370.05,employed,779,3330.8,5,32,1930.27,7316.72,refund,10491.74,0,GBP,paypal,1765071683756
359c7f3f-be0d-493c-8d7c-7e7de101b6df,fee2283e-dc5f-43f0-a25e-5da7d9ba607b,46,3871.73,self-employed,567,4512.93,0,60,3631.31,2288.78,withdrawal,41142.06,1,GBP,credit_card,1765071683756
6cebf62a-ec36-49a1-8153-c89f855ea5d3,8a24f3a7-5e05-457d-8922-ff6f30bb24d3,48,4503.11,employed,344,875.02,0,42,1469.69,2518.52,deposit,7886.06,0,EUR,bank_transfer,1765071683756
db95892d-5a0f-4fbb-895e-15b66cf39f06,92ca4787-c1aa-47a9-a2f6-501532040c59,75,4875.47,employed,658,2142.19,5,55,4655.49,6949.31,purchase,38032.42,0,GBP,paypal,1765071683756
19f7682f-b625-475f-b8ec-fef23339737d,29a5ce6a-0a69-4f6d-b8af-8f9f5eeec08f,34,16842.51,unemployed,623,1212.47,2,18,2166.71,9749.5,withdrawal,39425.78,0,SAR,paypal,1765071683756
af8d7b1c-037f-4a75-b63f-163c908377d8,7567ac0d-c755-42cc-9b7f-8173663a66f3,43,11196.89,retired,353,3911.08,2,40,523.43,4792.52,purchase,7733.5,1,SAR,bank_transfer,1765071683756
6ca1311b-652e-4baa-8845-dab282e20714,1f945b76-1ac0-43cb-b7bf-6ac58c9b0e64,39,18544.1,unemployed,564,1002.67,0,36,2750.67,5744.93,refund,46125.99,0,USD,debit_card,1765071683756
0f8ac50f-559c-494b-8b03-1ff85dfc6ce6,5bdb38c3-2237-4fd7-baf6-f49af3d12d09,35,11915.51,unemployed,352,728.81,3,39,1809.14,9916.34,refund,47149.13,1,SAR,credit_card,1765071683756
a755ba44-6d43-4ab7-b245-2281a96576ab,5e0bd89b-e91b-4485-a6f5-8985f83a0884,66,6896.57,unemployed,402,1520.09,3,15,2464.08,9849.7,withdrawal,16303.46,1,USD,debit_card,1765071683756
a9cf46c9-2f10-4e59-b323-4bcb70a69926,a827ff3a-e0a6-40b3-b80b-21733a52b526,19,4929.27,employed,349,2387.83,4,60,141.0,3665.82,deposit,47111.51,1,SAR,paypal,1765071683756
3e417a95-b5aa-421c-90e8-49d05ae7b194,70c513ff-33f8-45e8-873a-0c944c534fda,59,12336.32,retired,565,625.62,0,49,1612.1,4556.64,deposit,44110.6,0,EUR,paypal,1765071683756
368110f4-bb14-46df-8085-e79acbc8ef08,77e26077-5056-4fd4-9561-894564d4c9da,29,19516.32,employed,491,4797.03,1,40,2146.41,1799.1,purchase,49221.09,1,GBP,bank_transfer,1765071683756
6cf48f8d-2cb7-45cc-8c9d-adc2b3ddc11f,26ca9c79-4bf0-4ee0-9dac-93477a7266b4,27,14491.91,self-employed,457,1909.57,5,29,2736.7,406.42,purchase,867.61,0,USD,debit_card,1765071683756
14299766-5a32-45ba-b876-4f9804b19772,16a4a3ba-5390-4ef5-a5a6-db13bbb165da,31,18795.8,retired,845,3218.72,5,15,2147.6,7492.92,deposit,28215.75,1,USD,bank_transfer,1765071683756
f3691acb-bfec-4c5f-ba3f-2daafc59670c,05da2ec4-35f9-44a4-8b7e-66d0edda1bbf,38,12743.51,self-employed,539,4296.81,2,23,2966.2,3017.24,refund,6489.57,1,USD,bank_transfer,1765071683756
6962e19f-1ec0-4d6d-92f6-c000438be0ab,3eb7645d-4cdf-4778-a975-9619538a9c7f,21,5646.59,unemployed,525,3524.71,0,23,3089.53,5946.13,refund,21562.02,0,EUR,credit_card,1765071683756
c69205c1-8a5b-465f-b403-3e959c3b6928,db77c764-ac94-46cd-9d4b-7c1b996ebe5c,71,15397.36,self-employed,354,3970.51,5,59,3849.27,95.41,withdrawal,45693.05,1,GBP,credit_card,1765071683756
f14a43bc-1a57-4f1a-a71a-5958503a6365,e98552aa-97ec-4ea9-9078-450938a73afe,49,5694.67,retired,305,4545.41,3,8,2549.53,3696.47,refund,1458.94,1,SAR,paypal,1765071683756
d8856f1a-a525-4a05-a0ba-cad660802d31,b71ea535-614b-4430-99b6-8670236966a8,71,15523.74,employed,319,1752.66,1,30,1994.9,8536.17,purchase,42884.32,1,GBP,credit_card,1765071683756
29d65de0-fcd6-4d07-a2ef-99a9ba511120,99ba41b8-0b0d-44b8-91e3-a6f31cf41a5c,73,16531.14,self-employed,391,4532.05,0,53,2066.5,8010.02,refund,30734.8,0,SAR,bank_transfer,1765071683756
05d4c0e1-2bd1-4def-828d-041ed77a57e9,328c5a37-85ee-49ed-b65c-3dcaccc6053c,19,13347.03,self-employed,838,1862.58,2,50,3139.84,4507.95,refund,23813.69,1,USD,debit_card,1765071683756
0c51e234-5c3f-466b-a2a3-a6e58ce5cdee,cdf3c3ba-5f08-426b-b67a-b33c2ddcc445,30,4278.05,unemployed,388,3155.96,5,56,2382.95,2269.37,deposit,48008.43,1,SAR,credit_card,1765071683756
bf3867b8-db9c-4f89-9c57-59624b483c69,83f2ec1e-e803-4b28-b153-b174136e72c8,23,16792.04,unemployed,605,4899.93,3,56,3008.69,2044.42,withdrawal,34819.36,0,GBP,debit_card,1765071683756
a4746556-2bc0-46d9-834f-4387d9d826b2,ad45d40a-2474-44cd-bf5c-645b0c85a50c,33,19015.09,unemployed,461,4550.11,2,49,3052.22,8378.74,refund,36998.01,1,USD,bank_transfer,1765071683756
08d38df5-a2f6-4d18-a586-0dac0faaaccb,29a57a21-9680-4439-8368-a8e10715cc62,73,3933.74,retired,396,2332.8,1,49,1438.5,3194.73,deposit,7165.15,1,GBP,credit_card,1765071683756
f516b09d-4731-4ad6-bf89-9ce1e32131ad,37fa438f-e043-4f74-89ce-a7dcd1994407,47,18376.48,unemployed,606,844.0,0,55,2991.77,884.8,purchase,37457.99,0,SAR,credit_card,1765071683756
02d816c4-6365-4280-ab2a-d636bf90eb7e,612617fc-804e-493c-9721-101c1d7686f7,41,16653.11,employed,643,2762.34,1,14,2197.19,9874.51,withdrawal,26585.97,1,USD,bank_transfer,1765071683756
c6ec9e82-ba72-4e02-9bff-94e30811bda7,b9214887-84ad-464e-bacd-0ccd94e8c330,38,11811.04,employed,777,3330.61,0,21,4057.18,3357.67,refund,34965.87,0,SAR,paypal,1765071683756
ae2cab92-723b-4227-9af3-a1d0ef0099d2,562b2509-b038-4352-ab13-cb2eda532f77,74,19562.9,employed,515,416.34,0,58,3507.27,100.28,withdrawal,18083.9,1,USD,bank_transfer,1765071683756
72e62828-03e6-48ea-8bbf-63c47dba593a,d9b86266-777c-4202-9088-91fc1cc06ce0,31,8489.54,unemployed,648,3903.24,0,30,3347.7,9826.63,refund,39736.62,1,USD,credit_card,1765071683756
2fbeee1a-51ce-44e5-a122-01eaa4cc5821,8f5ac1ee-8464-44f0-a418-b09019d228d8,56,14002.84,self-employed,390,3068.08,2,17,667.83,7044.54,purchase,35593.22,0,GBP,bank_transfer,1765071683756
607029bf-fecc-41bd-848b-6815e44752ad,fb74e551-1551-45f0-b0e5-5b9f336fec42,19,13912.09,self-employed,842,1306.52,2,49,373.64,4856.87,refund,44096.28,0,EUR,credit_card,1765071683756
cbb5e8d1-fd2c-4e2c-83ea-d9039e98611f,d10a7705-c5da-4be9-8dc1-790f6cb3fd3f,31,15701.03,employed,725,3647.9,5,19,719.85,5428.29,withdrawal,30045.71,1,USD,bank_transfer,1765071683756
6c5c5900-0f78-4813-90c9-255c11800bdd,2bf7d486-8e69-49a5-844a-5f619d81e74e,40,3170.41,retired,701,487.47,5,24,2836.89,9721.0,withdrawal,6012.56,1,EUR,bank_transfer,1765071683756
47c89829-f052-4034-9ee7-d0bf4dfaae09,45fb7495-4587-4624-beb8-fc306c3521ca,53,8588.08,self-employed,766,4498.68,3,28,1057.34,7205.83,refund,5368.02,1,SAR,bank_transfer,1765071683756
1d7629b8-1b63-4862-884d-ebd405e0e6b2,7349a9e6-a3d5-48ab-bd2c-0762e18cea77,37,9921.67,retired,351,2973.83,3,52,2847.15,2430.02,refund,4042.34,1,USD,bank_transfer,1765071683756
7c76f964-f4c1-44a9-9020-eb348d58a71f,e3af7cb3-b1e4-4c85-88bc-b04883c21e71,42,14662.22,self-employed,735,4498.31,0,21,452.53,3763.26,deposit,42442.18,1,GBP,paypal,1765071683756
f6149186-111f-44dd-989c-4274b36e5de8,ac3ce619-d2dc-494d-87f5-c9c8e9a1e0b2,39,3735.63,unemployed,546,1666.46,4,58,3422.57,855.99,withdrawal,37923.05,1,GBP,paypal,1765071683756
a698f2f3-1758-491a-aa4b-32c99ef602bf,dd912023-c967-44c1-8b7e-0891709eb46d,75,4605.62,retired,737,2382.76,3,32,2563.07,4794.91,purchase,22359.54,1,USD,bank_transfer,1765071683756
3d4d1bda-b835-46a8-813e-9da5dd1f1fec,94fd8ec3-a5f9-4c49-b42d-ef79371597fb,58,17522.62,unemployed,423,1956.2,4,13,3525.06,5249.95,withdrawal,38989.68,0,SAR,paypal,1765071683756
e9cb3818-6578-494f-9af6-0087c8ded037,d4a68cb8-14c3-4d32-aaab-2cb3b5ce7dd5,64,9714.2,employed,842,4400.48,1,0,4632.36,4170.18,purchase,19312.36,1,SAR,paypal,1765071683756
2f634acb-3c64-4fb2-be29-504929eaa5a7,ce3ae2ff-64ff-4018-8355-9fa684ebadd3,19,18357.13,self-employed,578,418.34,1,33,2042.06,3808.38,refund,41607.24,1,USD,bank_transfer,1765071683756
61c5b70e-70be-4405-b535-a83e9240f044,b899db03-c3fd-4132-b40d-1e05fee4747c,18,18120.48,retired,592,1136.52,4,44,3905.03,7204.12,withdrawal,5900.23,0,EUR,bank_transfer,1765071683756
0b0eda16-389e-4274-8b1f-1fbe05a085c9,15c0c675-0286-49d7-ab26-5b441f5a1dbc,56,15434.55,retired,362,1456.51,0,10,744.39,8752.6,withdrawal,22814.66,0,GBP,credit_card,1765071683756
6349e48a-630a-480a-9850-2f68d9d60696,b6ede67c-96dc-41d2-822f-f0643d9a9e71,46,11318.28,unemployed,615,2381.11,3,35,3991.93,6329.3,purchase,1607.6,0,USD,debit_card,1765071683756
9c3ff02b-74dd-49e7-90e3-f749d0cef1c4,37261916-13ba-4207-9878-33fcee97b0b0,65,6543.41,unemployed,682,4264.44,5,10,636.54,3714.38,purchase,3530.96,0,SAR,debit_card,1765071683756
da54e6d2-9b1f-4921-9cf9-a6eb50b63b98,cd1d86ee-5481-4257-bc47-aff490cd6f2f,34,19087.9,unemployed,401,4608.16,0,37,3308.74,2954.91,withdrawal,26498.67,1,SAR,bank_transfer,1765071683756
c229d1fb-99da-4c30-be96-76ecc62f7b42,01abdc35-c5f1-489f-9b63-7a10edb2db45,69,11697.0,self-employed,574,304.24,3,9,424.22,533.3,purchase,7846.81,0,EUR,paypal,1765071683756
68f702b0-6c68-4f77-a92d-7c20bf68fde1,b5ff204d-a952-415c-9bcc-633aa57326f5,56,7821.6,employed,361,2105.32,1,50,3366.84,5661.04,withdrawal,33951.74,1,GBP,paypal,1765071683756
9c7ab341-8ef6-42c5-82ad-341327050625,fe9f7ac4-4ae9-4147-9b87-a10d944fcc0d,72,2755.53,employed,327,2734.24,0,33,2804.16,1355.07,deposit,49850.97,1,SAR,credit_card,1765071683756
7afd0bf4-8508-4f34-bb15-55a136afd5d6,1b269568-e4ab-43dc-a3bc-f6010163ab06,72,3666.93,retired,516,3423.23,4,41,1226.31,8998.56,purchase,39822.34,1,SAR,bank_transfer,1765071683756
effe3b30-d545-4dd6-84e6-48d81b846be4,584c9fb3-1a88-4fac-850e-319bd54b14a1,66,8340.17,unemployed,503,949.18,1,52,1636.72,6209.59,refund,25093.06,0,USD,bank_transfer,1765071683756
2eab2129-1076-444c-939d-80893e903b85,e41066ff-6444-4b0b-84a7-56d41f00459b,29,5133.77,unemployed,729,1420.78,5,16,3678.75,2358.68,refund,36527.15,0,SAR,bank_transfer,1765071683756
7418f646-5b7d-4a7a-bb81-f12af0db464b,2b1ef3b9-28b3-4db2-b3f9-445a4d8f9b4f,51,19260.06,self-employed,826,976.12,4,44,760.65,3072.96,refund,18598.32,1,SAR,debit_card,1765071683756
34c099ce-499c-42ca-af59-74610e4bb995,e67f64ee-541c-40c1-8e59-6d8a1b09b16b,33,19658.58,retired,784,4339.42,2,54,608.14,8592.71,refund,39489.89,0,SAR,credit_card,1765071683756
3d571155-c47a-42dd-86cf-6a5c37bda5c9,68039cfa-1ca2-4a93-84b0-ece7bde884ea,62,17138.99,unemployed,582,1110.82,0,14,3005.8,8520.97,deposit,10923.76,0,EUR,credit_card,1765071683756
8de77341-e3d2-4007-9adf-733d40a6ebc2,a3c06051-3f51-4536-ac5f-2bf48e16e2af,50,4385.53,unemployed,343,101.31,2,56,1326.97,5393.48,purchase,26889.83,1,SAR,credit_card,1765071683756
343cb68c-bfcb-4cba-9067-f54c2d37284c,5ae071ee-426a-43ff-86b0-34ad98585d1c,57,3689.6,employed,356,1923.4,4,3,3054.96,6933.51,withdrawal,31870.44,0,SAR,debit_card,1765071683756
3c238a1a-3c34-448a-99e5-646b3e645a9a,b4e86be0-a530-4319-a01b-20ba2b7680f5,60,16488.22,unemployed,316,750.53,4,20,2342.28,5418.3,refund,11394.37,1,SAR,paypal,1765071683756
23868c83-32d1-4cee-9df9-d116a70d6fc2,8e7221d2-97ec-4603-b331-ec86578d37b2,55,16880.34,self-employed,781,493.67,0,48,1945.52,6509.87,purchase,13463.94,0,GBP,debit_card,1765071683756
03647ee1-121c-495f-83d7-2b206a54f2a1,68283491-169d-475e-b8c8-be0f5cf12e3b,40,4088.5,unemployed,366,1952.17,2,20,1318.87,2042.0,refund,11919.49,0,SAR,credit_card,1765071683756
edff4f4b-6431-41c9-904b-25c75ba209a8,e54885cd-91d2-405f-97cb-7bc0fc7b6734,58,4426.96,self-employed,587,2827.96,4,9,2142.5,9578.33,deposit,3185.46,0,GBP,debit_card,1765071683756
44d14494-4730-4682-9911-94fe7db951d7,08946200-537c-44b3-a7ac-70b62319da88,75,7968.86,retired,484,861.53,2,59,2503.1,8602.39,purchase,5167.34,0,USD,debit_card,1765071683756
3f0784d7-10c5-4a48-8041-47b6daa90a16,10993347-4b54-410b-b031-2a5107ceb55f,60,19698.82,unemployed,436,2176.81,3,48,2270.4,5419.07,purchase,13902.54,0,SAR,bank_transfer,1765071683756
0f405f3c-80d3-42e0-b95c-aa797ff55265,9c9256dc-94dc-4934-b430-faf1a5d8de4f,60,13379.7,unemployed,756,3646.64,1,19,1941.39,651.55,withdrawal,314.3,1,EUR,credit_card,1765071683756
b9a7c89b-c8c7-485c-9515-cf4432706c36,b2ba4a80-5634-40b4-bdb8-45ef1868d299,34,12684.38,employed,720,513.8,1,44,1343.49,8244.44,withdrawal,15084.87,1,USD,paypal,1765071683756
490a1fdf-43bb-417a-8480-896503a4963b,f61e5114-be27-4905-837c-c4fff9eda0d5,27,10367.52,employed,502,2364.86,4,9,1009.83,5534.98,withdrawal,21960.38,1,EUR,credit_card,1765071683756
f1a2a998-8b6f-4b8a-8350-19cfb7cd4895,d33dba08-a84b-48e2-a5eb-8f85b225ad23,50,9568.79,retired,807,786.27,2,43,3297.19,1621.16,purchase,35480.58,1,USD,credit_card,1765071683756
3bcc7b30-9543-4ec4-b116-3e3996ba2d1e,12bb4cdc-8212-445b-b24f-9fcb2f959278,25,3199.04,unemployed,731,3617.57,3,48,4901.94,3729.42,deposit,44731.83,1,USD,credit_card,1765071683756
